"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"宅地(土地)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","9",35000000,"720000","","160",220000,"不整形","2.0","","","","","住宅","南西","私道",2.5,"第１種低層住居専用地域",50,100,"2018年第４四半期","",""
2,"宅地(土地)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","13",15000000,"870000","","55",260000,"ほぼ長方形","4.0","","","","","住宅","南","道路",1.0,"近隣商業地域",80,300,"2018年第４四半期","",""
3,"宅地(土地)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","12",43000000,"2500000","","55",760000,"ほぼ正方形","7.3","","","","","住宅","東","私道",4.0,"近隣商業地域",80,400,"2018年第４四半期","",""
4,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","16",59000000,"","","90",,"長方形","8.7","85","平成23年","木造","住宅","住宅","北","区道",4.0,"第１種低層住居専用地域",50,100,"2018年第４四半期","",""
5,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","11",100000000,"","","95",,"ほぼ正方形","10.5","95","平成30年","木造","住宅","住宅","南東","区道",4.5,"第１種低層住居専用地域",50,100,"2018年第４四半期","",""
6,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","11",83000000,"","","120",,"不整形","4.0","105","平成30年","木造","住宅","住宅","北東","区道",4.0,"第１種低層住居専用地域",50,100,"2018年第４四半期","",""
7,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","11",94000000,"","","95",,"長方形","8.7","95","平成30年","木造","住宅","住宅","北東","私道",4.0,"第１種低層住居専用地域",50,100,"2018年第４四半期","",""
8,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","9",87000000,"","","90",,"台形","10.2","105","平成30年","木造","住宅","住宅","南東","区道",4.0,"第１種低層住居専用地域",60,150,"2018年第４四半期","",""
9,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","10",130000000,"","","230",,"ほぼ長方形","15.0","155","","","","住宅","西","区道",4.4,"第１種低層住居専用地域",50,100,"2018年第４四半期","",""
10,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","2",84000000,"","","65",,"ほぼ長方形","","65","平成28年","木造","共同住宅","住宅","東","私道",4.0,"商業地域",80,500,"2018年第４四半期","",""
11,"中古マンション等","","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","8",37000000,"","１Ｒ","40",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"第１種低層住居専用地域",60,150,"2018年第４四半期","改装済",""
12,"中古マンション等","","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","14",45000000,"","２ＬＤＫ","50",,"","","","平成3年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2018年第４四半期","改装済",""
13,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","13",57000000,"","","85",,"ほぼ長方形","6.4","125","平成12年","ＲＣ、木造","住宅","住宅","北西","私道",4.0,"第１種低層住居専用地域",50,100,"2018年第３四半期","",""
14,"宅地(土地)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","9",77000000,"2300000","","110",710000,"長方形","7.5","","","","","住宅","南西","私道",4.0,"第１種低層住居専用地域",50,100,"2018年第３四半期","",""
15,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","9",79000000,"","","95",,"ほぼ長方形","7.7","95","平成30年","木造","住宅","住宅","南西","区道",5.4,"第１種低層住居専用地域",50,100,"2018年第３四半期","",""
16,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","5",25000000,"","","40",,"台形","12.0","60","昭和59年","木造","住宅","その他","北","私道",3.1,"第１種中高層住居専用地域",60,200,"2018年第３四半期","",""
17,"宅地(土地)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","7",72000000,"2300000","","105",700000,"台形","10.6","","","","","住宅","北東","区道",3.3,"第１種中高層住居専用地域",60,200,"2018年第３四半期","",""
18,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","12",63000000,"","","75",,"ほぼ正方形","9.0","75","平成30年","木造","住宅","住宅","東","区道",4.0,"第１種低層住居専用地域",50,100,"2018年第３四半期","",""
19,"宅地(土地)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","12",20000000,"530000","","125",160000,"不整形","","","","","","","南","区道",3.3,"第１種低層住居専用地域",50,100,"2018年第３四半期","",""
20,"中古マンション等","","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","14",53000000,"","２ＬＤＫ","60",,"","","","平成5年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2018年第３四半期","",""
21,"中古マンション等","","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","7",12000000,"","１Ｒ","15",,"","","","平成2年","ＲＣ","住宅","その他","","",,"第１種中高層住居専用地域",60,200,"2018年第３四半期","未改装",""
22,"中古マンション等","","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","12",55000000,"","２ＬＤＫ","60",,"","","","平成15年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2018年第３四半期","改装済",""
23,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","8",73000000,"","","75",,"台形","12.0","115","平成23年","木造","住宅","住宅","北西","区道",2.9,"第１種低層住居専用地域",60,150,"2018年第２四半期","",""
24,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","11",100000000,"","","80",,"ほぼ長方形","8.0","135","平成30年","木造","共同住宅","住宅","北","私道",4.0,"第２種住居地域",60,200,"2018年第２四半期","",""
25,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","8",53000000,"","","75",,"長方形","5.8","85","平成7年","木造","住宅","住宅","南西","私道",3.3,"第１種低層住居専用地域",60,150,"2018年第２四半期","",""
26,"宅地(土地)","商業地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","10",21000000,"2000000","","35",620000,"長方形","3.7","","","","","店舗","東","区道",6.0,"近隣商業地域",80,300,"2018年第２四半期","",""
27,"宅地(土地)","商業地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","11",140000000,"2900000","","165",880000,"ほぼ正方形","12.9","","","","","その他","西","区道",6.4,"近隣商業地域",80,300,"2018年第２四半期","",""
28,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","10",120000000,"","","165",,"ほぼ長方形","8.7","180","平成11年","木造","共同住宅","住宅","北","区道",4.0,"第１種低層住居専用地域",60,150,"2018年第２四半期","",""
29,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","8",79000000,"","","115",,"ほぼ台形","9.2","130","平成11年","木造","住宅","住宅","南東","区道",3.3,"第１種低層住居専用地域",60,150,"2018年第２四半期","",""
30,"宅地(土地)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","12",58000000,"1900000","","100",580000,"長方形","6.5","","","","","住宅","北","私道",3.2,"第１種低層住居専用地域",50,100,"2018年第２四半期","",""
31,"宅地(土地)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","12",49000000,"2000000","","80",600000,"長方形","5.7","","","","","住宅","北東","区道",4.0,"第１種低層住居専用地域",50,100,"2018年第２四半期","",""
32,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","12",200000000,"","","400",,"ほぼ台形","10.6","300","平成3年","木造","共同住宅","","西","区道",2.7,"第１種低層住居専用地域",50,100,"2018年第２四半期","",""
33,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","8",150000000,"","","170",,"袋地等","5.6","240","平成29年","木造","共同住宅","住宅","西","私道",4.0,"第１種中高層住居専用地域",60,200,"2018年第２四半期","",""
34,"宅地(土地)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","13",38000000,"2500000","","50",750000,"長方形","6.5","","","","","住宅","東","私道",4.0,"近隣商業地域",80,400,"2018年第２四半期","",""
35,"中古マンション等","","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","8",60000000,"","２ＤＫ","60",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,400,"2018年第２四半期","改装済",""
36,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","12",58000000,"","","75",,"不整形","4.5","75","平成30年","木造","住宅","住宅","北","私道",4.0,"第１種低層住居専用地域",50,100,"2018年第１四半期","",""
37,"宅地(土地)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","3",54000000,"1800000","","100",540000,"不整形","3.5","","","","","住宅","南東","私道",4.0,"第１種中高層住居専用地域",60,200,"2018年第１四半期","",""
38,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","12",63000000,"","","75",,"ほぼ台形","5.5","75","平成30年","木造","住宅","住宅","東","私道",4.0,"第１種低層住居専用地域",50,100,"2018年第１四半期","",""
39,"宅地(土地)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","6",190000000,"2900000","","220",870000,"長方形","12.9","","","","","住宅","南東","私道",3.4,"近隣商業地域",80,300,"2018年第１四半期","",""
40,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","14",42000000,"","","85",,"ほぼ長方形","6.5","70","昭和58年","木造","共同住宅","住宅","西","私道",3.6,"第１種低層住居専用地域",50,100,"2018年第１四半期","",""
41,"宅地(土地)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","11",64000000,"1800000","","115",550000,"ほぼ長方形","7.6","","","","","住宅","北西","私道",3.7,"第１種低層住居専用地域",50,100,"2018年第１四半期","",""
42,"宅地(土地)","商業地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","14",130000000,"2200000","","195",660000,"台形","14.7","","","","","店舗","南","都道",15.0,"近隣商業地域",80,300,"2018年第１四半期","",""
43,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","11",120000000,"","","210",,"ほぼ台形","10.8","130","平成15年","ＲＣ","住宅","住宅","南東","私道",3.7,"第１種低層住居専用地域",50,100,"2018年第１四半期","",""
44,"宅地(土地)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","5",98000000,"1800000","","180",550000,"ほぼ長方形","9.5","","","","","住宅","北西","区道",4.0,"第１種中高層住居専用地域",60,200,"2018年第１四半期","",""
45,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","13",130000000,"","","195",,"長方形","11.5","200","昭和62年","木造","共同住宅","住宅","西","区道",2.7,"第１種低層住居専用地域",50,100,"2018年第１四半期","",""
46,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","11",100000000,"","","130",,"不整形","13.0","130","平成30年","木造","住宅","住宅","南西","私道",4.2,"第１種低層住居専用地域",50,100,"2018年第１四半期","",""
47,"中古マンション等","","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","6",68000000,"","２ＬＤＫ","80",,"","","","平成29年","軽量鉄骨造","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2018年第１四半期","改装済",""
48,"中古マンション等","","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","13",11000000,"","１Ｋ","20",,"","","","平成3年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2018年第１四半期","未改装",""
49,"中古マンション等","","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","10",21000000,"","１Ｋ","20",,"","","","平成10年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,400,"2018年第１四半期","",""
50,"中古マンション等","","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","5",33000000,"","１ＬＤＫ","35",,"","","","平成15年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2018年第１四半期","未改装",""
51,"中古マンション等","","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","7",37000000,"","２ＬＤＫ","55",,"","","","平成6年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2018年第１四半期","未改装",""
52,"中古マンション等","","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","6",48000000,"","２ＬＤＫ","60",,"","","","平成29年","軽量鉄骨造","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2018年第１四半期","改装済",""
53,"中古マンション等","","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","9",16000000,"","１Ｋ","20",,"","","","平成5年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,400,"2018年第１四半期","",""
54,"中古マンション等","","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","7",25000000,"","１Ｋ","35",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,400,"2018年第１四半期","未改装",""
55,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","13",26000000,"","","45",,"長方形","9.6","55","昭和50年","木造","住宅","住宅","東","区道",4.0,"近隣商業地域",80,300,"2017年第４四半期","",""
56,"宅地(土地)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","10",58000000,"2000000","","95",600000,"不整形","5.1","","","","","住宅","北西","私道",3.3,"第１種低層住居専用地域",50,100,"2017年第４四半期","",""
57,"宅地(土地)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","12",53000000,"2500000","","70",740000,"台形","9.3","","","","","住宅","南東","区道",4.0,"第１種中高層住居専用地域",50,150,"2017年第４四半期","",""
58,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","6",70000000,"","","90",,"長方形","10.8","115","昭和47年","木造","共同住宅","その他","西","私道",2.6,"第１種低層住居専用地域",60,150,"2017年第４四半期","",""
59,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","6",67000000,"","","90",,"不整形","9.4","115","平成3年","鉄骨造","共同住宅","住宅","西","区道",4.0,"第２種住居地域",60,200,"2017年第４四半期","",""
60,"宅地(土地)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","7",280000000,"2300000","","410",690000,"不整形","19.3","","","","","住宅","北西","私道",4.0,"第１種中高層住居専用地域",60,200,"2017年第４四半期","",""
61,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","9",470000000,"","","250",,"ほぼ長方形","14.5","650","平成29年","ＲＣ","共同住宅","住宅","北西","区道",5.3,"第２種住居地域",60,200,"2017年第４四半期","",""
62,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","9",93000000,"","","130",,"ほぼ長方形","8.8","125","昭和63年","木造","共同住宅","住宅","北西","区道",3.3,"第１種低層住居専用地域",50,100,"2017年第４四半期","",""
63,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","13",66000000,"","","80",,"ほぼ長方形","11.4","80","平成14年","木造","住宅","住宅","東","区道",3.8,"第１種低層住居専用地域",50,100,"2017年第４四半期","",""
64,"宅地(土地と建物)","商業地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","15",80000000,"","","195",,"ほぼ長方形","14.7","410","昭和61年","ＲＣ","住宅、倉庫、駐車場","その他","南","都道",15.0,"近隣商業地域",80,300,"2017年第４四半期","",""
65,"中古マンション等","","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","5",11000000,"","１Ｋ","15",,"","","","平成3年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2017年第４四半期","改装済",""
66,"中古マンション等","","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","3",36000000,"","１Ｋ","25",,"","","","平成29年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2017年第４四半期","",""
67,"中古マンション等","","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","9",23000000,"","１ＤＫ","25",,"","","","昭和59年","ＲＣ","住宅","住宅","","",,"第２種住居地域",60,200,"2017年第４四半期","改装済",""
68,"中古マンション等","","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","15",11000000,"","１Ｋ","20",,"","","","平成3年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2017年第４四半期","未改装",""
69,"中古マンション等","","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","5",11000000,"","１Ｋ","15",,"","","","平成3年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2017年第４四半期","改装済",""
70,"中古マンション等","","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","10",12000000,"","１Ｒ","15",,"","","","平成7年","ＲＣ","住宅","その他","","",,"第２種住居地域",60,200,"2017年第４四半期","未改装",""
71,"宅地(土地)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","9",60000000,"2400000","","85",720000,"長方形","5.1","","","","","住宅","西","区道",4.0,"第１種中高層住居専用地域",60,200,"2017年第３四半期","",""
72,"宅地(土地と建物)","商業地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","14",250000000,"","","185",,"ほぼ長方形","13.7","560","昭和58年","ＲＣ","共同住宅","住宅","北","都道",15.0,"近隣商業地域",80,300,"2017年第３四半期","",""
73,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","7",22000000,"","","35",,"ほぼ長方形","5.4","55","昭和45年","木造","共同住宅","","南東","私道",2.9,"第１種中高層住居専用地域",60,200,"2017年第３四半期","",""
74,"宅地(土地)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","13",60000000,"2400000","","80",730000,"ほぼ長方形","11.8","","","","","住宅","東","区道",4.0,"第１種低層住居専用地域",50,100,"2017年第３四半期","",""
75,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","12",70000000,"","","100",,"不整形","","100","平成29年","木造","住宅","住宅","北","私道",4.0,"第１種低層住居専用地域",50,100,"2017年第３四半期","",""
76,"中古マンション等","","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","13",8500000,"","１Ｋ","15",,"","","","平成3年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2017年第３四半期","未改装",""
77,"中古マンション等","","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","8",48000000,"","２ＬＤＫ","60",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,400,"2017年第３四半期","未改装",""
78,"宅地(土地)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","14",49000000,"1900000","","85",560000,"長方形","10.6","","","","","住宅","南","区道",3.5,"第１種低層住居専用地域",50,100,"2017年第２四半期","",""
79,"宅地(土地)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","5",120000000,"3000000","","130",920000,"ほぼ長方形","10.2","","","","","住宅","西","区道",4.0,"第１種低層住居専用地域",60,150,"2017年第２四半期","",""
80,"宅地(土地)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","9",71000000,"1800000","","130",560000,"袋地等","3.4","","","","","住宅","北東","私道",3.3,"第１種低層住居専用地域",50,100,"2017年第２四半期","",""
81,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","8",180000000,"","","230",,"ほぼ台形","11.5","440","昭和63年","鉄骨造","共同住宅","住宅","南東","区道",5.4,"第２種住居地域",60,200,"2017年第２四半期","",""
82,"宅地(土地)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","9",56000000,"2800000","","65",830000,"ほぼ長方形","5.4","","","","","住宅","西","区道",4.8,"第１種中高層住居専用地域",60,200,"2017年第２四半期","",""
83,"宅地(土地)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","9",50000000,"2500000","","65",760000,"ほぼ台形","5.3","","","","","住宅","南西","区道",3.9,"第１種中高層住居専用地域",60,200,"2017年第２四半期","",""
84,"宅地(土地)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","9",62000000,"2300000","","90",700000,"長方形","6.0","","","","","住宅","南西","私道",4.0,"第１種低層住居専用地域",50,100,"2017年第２四半期","",""
85,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","7",58000000,"","","50",,"ほぼ長方形","4.0","70","平成29年","木造","住宅","","南","私道",4.0,"近隣商業地域",80,400,"2017年第２四半期","",""
86,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","18",65000000,"","","165",,"ほぼ長方形","13.8","160","昭和64年","木造","共同住宅","住宅","東","区道",5.4,"第１種低層住居専用地域",50,100,"2017年第２四半期","",""
87,"中古マンション等","","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","15",19000000,"","１Ｋ","20",,"","","","平成18年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2017年第２四半期","改装済",""
88,"中古マンション等","","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","11",35000000,"","２ＤＫ","45",,"","","","平成8年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,400,"2017年第２四半期","未改装",""
89,"中古マンション等","","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","10",75000000,"","","70",,"","","","平成26年","ＲＣ","住宅","住宅","","",,"第２種住居地域",,,"2017年第２四半期","未改装",""
90,"中古マンション等","","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","3",25000000,"","１ＤＫ","30",,"","","","平成14年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2017年第２四半期","未改装",""
91,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","12",70000000,"","","110",,"長方形","12.2","130","平成5年","木造","共同住宅","住宅","北","区道",3.1,"第１種低層住居専用地域",50,100,"2017年第１四半期","",""
92,"宅地(土地)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","11",52000000,"1900000","","90",560000,"ほぼ正方形","8.9","","","","","住宅","東","私道",3.3,"第１種低層住居専用地域",50,100,"2017年第１四半期","","私道を含む取引"
93,"宅地(土地)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","7",130000000,"1700000","","260",500000,"不整形","6.0","","","","","住宅","南","区道",4.2,"第１種中高層住居専用地域",60,200,"2017年第１四半期","",""
94,"宅地(土地)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","7",110000000,"1900000","","190",580000,"ほぼ長方形","12.0","","","","","住宅","南","区道",3.5,"第１種低層住居専用地域",60,150,"2017年第１四半期","",""
95,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","16",57000000,"","","90",,"ほぼ台形","10.5","85","平成23年","木造","住宅","住宅","西","区道",5.4,"第１種低層住居専用地域",50,100,"2017年第１四半期","",""
96,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","12",39000000,"","","75",,"ほぼ長方形","7.8","75","昭和60年","木造","共同住宅","その他","北西","私道",3.8,"第１種低層住居専用地域",50,100,"2017年第１四半期","",""
97,"宅地(土地)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","12",54000000,"1800000","","100",540000,"ほぼ長方形","12.7","","","","","住宅","北","私道",4.0,"第１種低層住居専用地域",50,100,"2017年第１四半期","",""
98,"中古マンション等","","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","10",54000000,"","３ＬＤＫ","65",,"","","","平成8年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,400,"2017年第１四半期","未改装",""
99,"中古マンション等","","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","9",23000000,"","１Ｋ","20",,"","","","平成10年","ＲＣ","住宅","その他","","",,"近隣商業地域",80,400,"2017年第１四半期","改装済",""
100,"宅地(土地)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","9",84000000,"2000000","","135",610000,"ほぼ長方形","14.8","","","","","住宅","西","区道",5.4,"第１種低層住居専用地域",50,100,"2016年第４四半期","",""
101,"宅地(土地)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","18",46000000,"1900000","","80",590000,"長方形","6.7","","","","","住宅","西","私道",3.6,"第１種低層住居専用地域",50,100,"2016年第４四半期","",""
102,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","13",82000000,"","","110",,"ほぼ長方形","8.5","110","平成28年","木造","住宅","","東","私道",4.0,"第１種低層住居専用地域",50,100,"2016年第４四半期","",""
103,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","18",60000000,"","","85",,"ほぼ長方形","","85","平成28年","木造","住宅","住宅","西","区道",4.0,"第１種低層住居専用地域",50,80,"2016年第４四半期","",""
104,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","12",120000000,"","","155",,"ほぼ台形","12.4","95","平成7年","軽量鉄骨造","住宅","住宅","北","区道",4.4,"近隣商業地域",80,400,"2016年第４四半期","",""
105,"宅地(土地)","商業地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","12",20000000,"1300000","","50",400000,"ほぼ長方形","6.0","","","","","","北西","区道",8.1,"近隣商業地域",80,300,"2016年第４四半期","","関係者間取引"
106,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","10",84000000,"","","120",,"袋地等","","90","平成28年","木造","住宅","住宅","西","私道",3.3,"第１種低層住居専用地域",50,100,"2016年第４四半期","",""
107,"宅地(土地)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","6",170000000,"2900000","","185",890000,"長方形","14.8","","","","","住宅","西","区道",4.0,"第１種中高層住居専用地域",60,200,"2016年第４四半期","",""
108,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","15",47000000,"","","75",,"長方形","7.2","65","平成29年","","","住宅","南","区道",3.6,"第１種低層住居専用地域",50,100,"2016年第４四半期","",""
109,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","14",28000000,"","","90",,"長方形","13.0","","","","","住宅","西","私道",3.5,"近隣商業地域",80,300,"2016年第４四半期","",""
110,"宅地(土地と建物)","商業地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","11",44000000,"","","105",,"ほぼ長方形","5.0","","","木造","住宅、店舗","","西","区道",6.2,"近隣商業地域",80,300,"2016年第４四半期","",""
111,"宅地(土地と建物)","住宅地","13115","東京都","杉並区","阿佐谷北","阿佐ケ谷","8",62000000,"","","60",,"ほぼ長方形","7.1","70","平成20年","木造","住宅","住宅","東","区道",3.8,"第１種低層住居専用地域",60,150,"2016年第４四半期","",""
