"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
11,"中古マンション等","","13101","東京都","千代田区","飯田橋","飯田橋","3",37000000,"","１ＬＤＫ","45",,"","","","平成24年","ＲＣ","住宅","その他","","",,"商業地域",80,500,"2017年第３四半期","未改装",""
12,"中古マンション等","","13101","東京都","千代田区","飯田橋","飯田橋","5",18000000,"","１Ｒ","20",,"","","","平成15年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2017年第３四半期","未改装",""
13,"宅地(土地と建物)","商業地","13101","東京都","千代田区","飯田橋","飯田橋","3",240000000,"","","80",,"ほぼ台形","6.8","330","昭和61年","ＲＣ","住宅、事務所、店舗","事務所","南西","区道",8.0,"商業地域",80,500,"2017年第２四半期","",""
14,"中古マンション等","","13101","東京都","千代田区","飯田橋","飯田橋","1",65000000,"","２ＬＤＫ","55",,"","","","昭和59年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2017年第２四半期","改装済",""
15,"中古マンション等","","13101","東京都","千代田区","飯田橋","飯田橋","4",53000000,"","２ＬＤＫ","55",,"","","","平成11年","ＳＲＣ","住宅","","","",,"商業地域",80,500,"2017年第２四半期","未改装",""
16,"中古マンション等","","13101","東京都","千代田区","飯田橋","飯田橋","1",65000000,"","","55",,"","","","昭和59年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2017年第２四半期","未改装",""
17,"中古マンション等","","13101","東京都","千代田区","飯田橋","飯田橋","1",56000000,"","２ＬＤＫ","55",,"","","","昭和59年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2017年第２四半期","未改装",""
18,"中古マンション等","","13101","東京都","千代田区","飯田橋","飯田橋","3",15000000,"","１Ｋ","20",,"","","","昭和60年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,700,"2017年第１四半期","未改装",""
19,"中古マンション等","","13101","東京都","千代田区","飯田橋","飯田橋","4",93000000,"","３ＬＤＫ","70",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2017年第１四半期","改装済",""
20,"中古マンション等","","13101","東京都","千代田区","飯田橋","飯田橋","2",45000000,"","","50",,"","","","平成10年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第４四半期","改装済",""
21,"中古マンション等","","13101","東京都","千代田区","飯田橋","飯田橋","4",100000000,"","３ＬＤＫ","85",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第４四半期","未改装",""
22,"中古マンション等","","13101","東京都","千代田区","飯田橋","飯田橋","1",66000000,"","２ＬＤＫ","55",,"","","","昭和59年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第４四半期","改装済",""
23,"中古マンション等","","13101","東京都","千代田区","飯田橋","飯田橋","1",51000000,"","２ＬＤＫ","55",,"","","","昭和59年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第３四半期","未改装",""
24,"中古マンション等","","13101","東京都","千代田区","飯田橋","飯田橋","2",47000000,"","１ＤＫ＋Ｓ","50",,"","","","","","住宅","住宅","","",,"商業地域",80,500,"2016年第３四半期","未改装",""
25,"中古マンション等","","13101","東京都","千代田区","飯田橋","飯田橋","",66000000,"","１ＬＤＫ","70",,"","","","","","住宅","住宅","","",,"商業地域",80,600,"2016年第３四半期","改装済",""
26,"中古マンション等","","13101","東京都","千代田区","飯田橋","飯田橋","1",60000000,"","３ＤＫ","55",,"","","","昭和59年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第２四半期","",""
27,"宅地(土地と建物)","商業地","13101","東京都","千代田区","飯田橋","飯田橋","5",300000000,"","","210",,"ほぼ長方形","13.0","460","昭和57年","ＲＣ","その他","住宅","北東","区道",5.0,"商業地域",80,500,"2016年第１四半期","",""
28,"宅地(土地と建物)","商業地","13101","東京都","千代田区","飯田橋","飯田橋","4",170000000,"","","105",,"ほぼ長方形","6.8","250","昭和45年","ＲＣ","事務所、倉庫","住宅","北東","区道",4.0,"商業地域",80,700,"2016年第１四半期","",""
29,"中古マンション等","","13101","東京都","千代田区","飯田橋","飯田橋","4",78000000,"","２ＬＤＫ","65",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第１四半期","未改装",""
30,"中古マンション等","","13101","東京都","千代田区","飯田橋","飯田橋","2",22000000,"","１Ｋ","25",,"","","","昭和57年","ＳＲＣ","住宅","事務所","","",,"商業地域",80,700,"2016年第１四半期","未改装",""
31,"中古マンション等","","13101","東京都","千代田区","飯田橋","飯田橋","4",99000000,"","３ＬＤＫ","70",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第１四半期","未改装",""
32,"中古マンション等","","13101","東京都","千代田区","飯田橋","九段下","4",31000000,"","１Ｋ","20",,"","","","平成16年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,700,"2018年第４四半期","改装済",""
33,"中古マンション等","","13101","東京都","千代田区","飯田橋","九段下","4",62000000,"","１ＬＤＫ","55",,"","","","平成15年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2018年第４四半期","未改装",""
34,"中古マンション等","","13101","東京都","千代田区","飯田橋","九段下","4",26000000,"","１Ｋ","20",,"","","","平成16年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,700,"2018年第３四半期","",""
35,"中古マンション等","","13101","東京都","千代田区","飯田橋","九段下","3",19000000,"","１Ｋ","20",,"","","","平成9年","ＳＲＣ","","その他","","",,"商業地域",80,500,"2018年第３四半期","改装済",""
36,"中古マンション等","","13101","東京都","千代田区","飯田橋","九段下","3",19000000,"","１Ｋ","20",,"","","","平成9年","ＳＲＣ","","住宅","","",,"商業地域",80,500,"2018年第１四半期","",""
37,"中古マンション等","","13101","東京都","千代田区","飯田橋","九段下","4",54000000,"","２ＬＤＫ","45",,"","","","平成15年","ＲＣ","","","","",,"商業地域",80,500,"2017年第４四半期","未改装",""
38,"中古マンション等","","13101","東京都","千代田区","飯田橋","九段下","4",23000000,"","１Ｋ","20",,"","","","平成16年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,700,"2017年第２四半期","未改装",""
39,"中古マンション等","","13101","東京都","千代田区","飯田橋","九段下","4",22000000,"","１Ｋ","20",,"","","","平成16年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,700,"2017年第１四半期","改装済",""
40,"中古マンション等","","13101","東京都","千代田区","飯田橋","九段下","4",23000000,"","１Ｋ","20",,"","","","平成16年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,700,"2017年第１四半期","未改装",""
41,"中古マンション等","","13101","東京都","千代田区","飯田橋","九段下","4",130000000,"","１ＬＤＫ","95",,"","","","平成15年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第４四半期","未改装",""
42,"中古マンション等","","13101","東京都","千代田区","飯田橋","九段下","4",19000000,"","１Ｋ","20",,"","","","","","住宅","住宅","","",,"商業地域",80,500,"2016年第２四半期","",""
43,"宅地(土地と建物)","商業地","13101","東京都","千代田区","飯田橋","水道橋","2",250000000,"","","80",,"ほぼ台形","6.7","55","平成5年","鉄骨造","駐車場","その他","東","区道",11.7,"商業地域",80,500,"2016年第４四半期","",""
44,"中古マンション等","","13101","東京都","千代田区","一番町","麹町","3",40000000,"","１ＬＤＫ","30",,"","","","平成24年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2017年第１四半期","未改装",""
45,"中古マンション等","","13101","東京都","千代田区","一番町","麹町","3",53000000,"","１ＬＤＫ","40",,"","","","平成24年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第３四半期","未改装",""
46,"宅地(土地と建物)","商業地","13101","東京都","千代田区","一番町","半蔵門","4",1600000000,"","","640",,"台形","35.0","2000㎡以上","昭和60年","ＲＣ","事務所、駐車場","店舗","南","区道",11.0,"第２種住居地域",60,400,"2018年第４四半期","",""
47,"中古マンション等","","13101","東京都","千代田区","一番町","半蔵門","1",52000000,"","２ＤＫ","65",,"","","","昭和45年","ＳＲＣ","","住宅","","",,"第２種住居地域",60,400,"2018年第４四半期","改装済",""
48,"中古マンション等","","13101","東京都","千代田区","一番町","半蔵門","0",30000000,"","１ＬＤＫ","40",,"","","","昭和51年","ＳＲＣ","","","","",,"商業地域",80,600,"2018年第４四半期","未改装",""
49,"中古マンション等","","13101","東京都","千代田区","一番町","半蔵門","3",33000000,"","１Ｋ","40",,"","","","昭和47年","ＳＲＣ","","住宅","","",,"第１種住居地域",60,400,"2018年第４四半期","改装済",""
50,"中古マンション等","","13101","東京都","千代田区","一番町","半蔵門","1",83000000,"","３ＬＤＫ","100",,"","","","昭和45年","ＳＲＣ","","住宅","","",,"第２種住居地域",60,400,"2018年第４四半期","未改装",""
51,"中古マンション等","","13101","東京都","千代田区","一番町","半蔵門","2",53000000,"","１ＬＤＫ","50",,"","","","昭和52年","ＲＣ","住宅","住宅","","",,"第２種住居地域",80,500,"2018年第３四半期","改装済",""
52,"中古マンション等","","13101","東京都","千代田区","一番町","半蔵門","0",16000000,"","１Ｋ","20",,"","","","昭和51年","ＳＲＣ","住宅","","","",,"商業地域",80,600,"2018年第３四半期","未改装",""
53,"宅地(土地と建物)","商業地","13101","東京都","千代田区","一番町","半蔵門","3",630000000,"","","125",,"ほぼ長方形","8.0","530","昭和62年","ＲＣ","共同住宅、事務所、店舗","事務所","北西","区道",11.0,"商業地域",80,500,"2018年第２四半期","",""
54,"中古マンション等","","13101","東京都","千代田区","一番町","半蔵門","2",140000000,"","２ＬＤＫ","85",,"","","","平成21年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2018年第２四半期","",""
55,"宅地(土地と建物)","商業地","13101","東京都","千代田区","一番町","半蔵門","2",4000000000,"","","770",,"ほぼ長方形","28.0","2000㎡以上","昭和51年","ＳＲＣ","","住宅","南東","区道",11.0,"商業地域",80,600,"2018年第１四半期","",""
56,"中古マンション等","","13101","東京都","千代田区","一番町","半蔵門","3",29000000,"","１Ｋ","40",,"","","","昭和47年","ＳＲＣ","住宅","住宅","","",,"第１種住居地域",60,400,"2018年第１四半期","未改装",""
57,"中古マンション等","","13101","東京都","千代田区","一番町","半蔵門","3",150000000,"","２ＤＫ","95",,"","","","平成13年","ＳＲＣ","住宅","","","",,"第２種住居地域",80,500,"2018年第１四半期","未改装",""
58,"中古マンション等","","13101","東京都","千代田区","一番町","半蔵門","2",39000000,"","２ＤＫ","50",,"","","","昭和52年","ＲＣ","住宅","その他","","",,"第２種住居地域",80,500,"2018年第１四半期","未改装",""
59,"中古マンション等","","13101","東京都","千代田区","一番町","半蔵門","0",17000000,"","１Ｋ","20",,"","","","昭和51年","ＳＲＣ","住宅","事務所","","",,"商業地域",80,600,"2017年第４四半期","未改装",""
60,"中古マンション等","","13101","東京都","千代田区","一番町","半蔵門","3",62000000,"","２ＬＤＫ","55",,"","","","昭和47年","ＳＲＣ","住宅","住宅","","",,"第１種住居地域",60,400,"2017年第４四半期","改装済",""
61,"中古マンション等","","13101","東京都","千代田区","一番町","半蔵門","1",84000000,"","３ＬＤＫ","95",,"","","","昭和59年","ＳＲＣ","","住宅","","",,"商業地域",80,600,"2017年第４四半期","未改装",""
62,"中古マンション等","","13101","東京都","千代田区","一番町","半蔵門","2",130000000,"","２ＬＤＫ","85",,"","","","平成13年","ＳＲＣ","住宅","住宅","","",,"第２種住居地域",80,500,"2017年第３四半期","",""
63,"中古マンション等","","13101","東京都","千代田区","一番町","半蔵門","3",75000000,"","１ＬＤＫ","65",,"","","","昭和47年","ＳＲＣ","住宅","住宅","","",,"第１種住居地域",60,400,"2017年第３四半期","未改装",""
64,"中古マンション等","","13101","東京都","千代田区","一番町","半蔵門","1",27000000,"","１Ｋ","25",,"","","","平成25年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2017年第３四半期","未改装",""
65,"中古マンション等","","13101","東京都","千代田区","一番町","半蔵門","3",200000000,"","２ＬＤＫ","110",,"","","","平成16年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2017年第３四半期","改装済",""
66,"中古マンション等","","13101","東京都","千代田区","一番町","半蔵門","3",79000000,"","３ＬＤＫ","75",,"","","","昭和47年","ＳＲＣ","住宅","住宅","","",,"第１種住居地域",60,400,"2017年第３四半期","未改装",""
67,"中古マンション等","","13101","東京都","千代田区","一番町","半蔵門","2",170000000,"","３ＬＤＫ","95",,"","","","平成13年","ＳＲＣ","住宅","住宅","","",,"第２種住居地域",80,500,"2017年第３四半期","改装済",""
68,"中古マンション等","","13101","東京都","千代田区","一番町","半蔵門","3",64000000,"","２ＬＤＫ","55",,"","","","昭和47年","ＳＲＣ","住宅","住宅","","",,"第１種住居地域",60,400,"2017年第２四半期","改装済",""
69,"中古マンション等","","13101","東京都","千代田区","一番町","半蔵門","2",29000000,"","１Ｋ","25",,"","","","平成25年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2017年第２四半期","改装済",""
70,"中古マンション等","","13101","東京都","千代田区","一番町","半蔵門","2",37000000,"","１Ｋ","40",,"","","","昭和52年","ＲＣ","住宅","住宅","","",,"第２種住居地域",80,500,"2017年第２四半期","未改装",""
71,"宅地(土地と建物)","商業地","13101","東京都","千代田区","一番町","半蔵門","1",4800000000,"","","1200",,"不整形","22.6","2000㎡以上","昭和55年","ＳＲＣ","事務所","事務所","西","区道",16.0,"商業地域",80,600,"2017年第１四半期","",""
72,"中古マンション等","","13101","東京都","千代田区","一番町","半蔵門","0",18000000,"","１Ｋ","20",,"","","","昭和51年","ＳＲＣ","住宅","事務所","","",,"商業地域",80,600,"2017年第１四半期","未改装",""
73,"中古マンション等","","13101","東京都","千代田区","一番町","半蔵門","1",59000000,"","２ＤＫ","70",,"","","","昭和45年","ＳＲＣ","住宅","住宅","","",,"第２種住居地域",60,400,"2017年第１四半期","未改装",""
74,"宅地(土地)","住宅地","13101","東京都","千代田区","一番町","半蔵門","1",170000000,"6000000","","95",1800000,"不整形","3.5","","","","","その他","北東","区道",9.2,"第２種住居地域",60,400,"2016年第４四半期","",""
75,"中古マンション等","","13101","東京都","千代田区","一番町","半蔵門","3",200000000,"","２ＬＤＫ","105",,"","","","","","住宅","その他","","",,"商業地域",80,500,"2016年第４四半期","未改装",""
76,"中古マンション等","","13101","東京都","千代田区","一番町","半蔵門","2",110000000,"","１ＬＤＫ","80",,"","","","平成13年","ＳＲＣ","住宅","住宅","","",,"第２種住居地域",80,500,"2016年第４四半期","未改装",""
77,"中古マンション等","","13101","東京都","千代田区","一番町","半蔵門","1",56000000,"","２ＬＤＫ","70",,"","","","","","住宅","住宅","","",,"第２種住居地域",60,400,"2016年第４四半期","未改装",""
78,"中古マンション等","","13101","東京都","千代田区","一番町","半蔵門","0",57000000,"","２ＬＤＫ","60",,"","","","昭和51年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第４四半期","改装済",""
79,"宅地(土地と建物)","住宅地","13101","東京都","千代田区","一番町","半蔵門","2",220000000,"","","115",,"不整形","13.1","","","","","住宅","北","区道",8.0,"商業地域",80,500,"2016年第３四半期","","私道を含む取引"
80,"宅地(土地と建物)","住宅地","13101","東京都","千代田区","一番町","半蔵門","2",24000000,"","","80",,"長方形","10.4","400","昭和45年","ＲＣ","共同住宅","住宅","北","区道",8.0,"商業地域",80,500,"2016年第３四半期","",""
81,"宅地(土地と建物)","商業地","13101","東京都","千代田区","一番町","半蔵門","2",1000000000,"","","230",,"ほぼ長方形","10.0","950","平成11年","ＲＣ","共同住宅、店舗","住宅","南東","区道",11.0,"商業地域",80,500,"2016年第２四半期","",""
82,"中古マンション等","","13101","東京都","千代田区","一番町","半蔵門","3",29000000,"","オープンフロア","35",,"","","","昭和54年","ＳＲＣ","住宅","","","",,"第２種住居地域",80,500,"2016年第２四半期","改装済",""
83,"中古マンション等","","13101","東京都","千代田区","一番町","半蔵門","0",14000000,"","１Ｋ","20",,"","","","昭和51年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第２四半期","未改装",""
84,"中古マンション等","","13101","東京都","千代田区","一番町","半蔵門","3",35000000,"","","35",,"","","","昭和54年","ＳＲＣ","住宅","住宅","","",,"第２種住居地域",80,500,"2016年第２四半期","改装済",""
85,"中古マンション等","","13101","東京都","千代田区","一番町","半蔵門","3",180000000,"","２ＬＤＫ","125",,"","","","平成16年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第２四半期","未改装",""
86,"中古マンション等","","13101","東京都","千代田区","一番町","半蔵門","2",130000000,"","３ＬＤＫ","85",,"","","","","","住宅","住宅","","",,"商業地域",80,500,"2016年第１四半期","未改装",""
87,"中古マンション等","","13101","東京都","千代田区","一番町","半蔵門","3",11000000,"","１Ｋ","15",,"","","","","","住宅","住宅","","",,"第２種住居地域",80,500,"2016年第１四半期","",""
88,"中古マンション等","","13101","東京都","千代田区","一番町","半蔵門","5",270000000,"","４ＬＤＫ","170",,"","","","昭和59年","ＳＲＣ","住宅","住宅","","",,"第２種住居地域",60,400,"2016年第１四半期","改装済",""
89,"中古マンション等","","13101","東京都","千代田区","一番町","半蔵門","4",160000000,"","","95",,"","","","平成13年","ＳＲＣ","住宅","住宅","","",,"",,,"2016年第１四半期","改装済",""
90,"中古マンション等","","13101","東京都","千代田区","岩本町","秋葉原","7",26000000,"","１Ｋ","25",,"","","","平成18年","ＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第２四半期","改装済",""
91,"中古マンション等","","13101","東京都","千代田区","岩本町","秋葉原","11",23000000,"","１Ｋ","25",,"","","","平成14年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第１四半期","未改装",""
92,"中古マンション等","","13101","東京都","千代田区","岩本町","岩本町","2",28000000,"","１Ｋ","20",,"","","","平成18年","ＳＲＣ","","住宅","","",,"商業地域",80,700,"2018年第４四半期","未改装",""
93,"中古マンション等","","13101","東京都","千代田区","岩本町","岩本町","4",50000000,"","１ＬＤＫ","45",,"","","","平成26年","ＲＣ","住宅","住宅","","",,"商業地域",80,600,"2018年第４四半期","",""
94,"中古マンション等","","13101","東京都","千代田区","岩本町","岩本町","4",21000000,"","１Ｋ","20",,"","","","平成16年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,800,"2018年第４四半期","未改装",""
95,"宅地(土地と建物)","商業地","13101","東京都","千代田区","岩本町","岩本町","3",68000000,"","","35",,"長方形","4.2","170","昭和45年","ＲＣ","事務所","店舗","北東","区道",22.0,"商業地域",80,700,"2018年第３四半期","","隣地の購入"
96,"宅地(土地と建物)","商業地","13101","東京都","千代田区","岩本町","岩本町","2",1200000000,"","","200",,"ほぼ長方形","13.2","1200","昭和60年","ＳＲＣ","事務所、店舗","事務所","南西","区道",11.0,"商業地域",80,600,"2018年第３四半期","",""
97,"中古マンション等","","13101","東京都","千代田区","岩本町","岩本町","4",29000000,"","１ＤＫ","30",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"商業地域",80,600,"2018年第３四半期","未改装",""
98,"中古マンション等","","13101","東京都","千代田区","岩本町","岩本町","4",39000000,"","","40",,"","","","平成17年","ＲＣ","","住宅","","",,"商業地域",80,600,"2018年第３四半期","",""
99,"中古マンション等","","13101","東京都","千代田区","岩本町","岩本町","2",49000000,"","２ＬＤＫ","45",,"","","","平成25年","ＲＣ","","住宅","","",,"商業地域",80,500,"2018年第３四半期","未改装",""
100,"中古マンション等","","13101","東京都","千代田区","岩本町","岩本町","4",25000000,"","１Ｋ","25",,"","","","平成12年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2018年第３四半期","",""
101,"中古マンション等","","13101","東京都","千代田区","岩本町","岩本町","4",27000000,"","１Ｋ","25",,"","","","平成12年","ＳＲＣ","住宅","その他","","",,"商業地域",80,600,"2018年第３四半期","未改装",""
102,"宅地(土地と建物)","商業地","13101","東京都","千代田区","岩本町","岩本町","4",93000000,"","","65",,"ほぼ台形","6.3","110","昭和36年","木造","倉庫、店舗","その他","北東","区道",11.0,"商業地域",80,600,"2018年第２四半期","","隣地の購入"
103,"中古マンション等","","13101","東京都","千代田区","岩本町","岩本町","2",26000000,"","１Ｋ","20",,"","","","平成18年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2018年第２四半期","",""
104,"中古マンション等","","13101","東京都","千代田区","岩本町","岩本町","2",29000000,"","","20",,"","","","平成18年","ＳＲＣ","住宅","","","",,"商業地域",80,700,"2018年第２四半期","",""
105,"中古マンション等","","13101","東京都","千代田区","岩本町","岩本町","1",24000000,"","１Ｋ","20",,"","","","平成16年","ＳＲＣ","","住宅","","",,"商業地域",80,700,"2018年第２四半期","未改装",""
106,"中古マンション等","","13101","東京都","千代田区","岩本町","岩本町","4",25000000,"","１Ｋ","20",,"","","","平成19年","ＲＣ","","住宅","","",,"商業地域",80,700,"2018年第２四半期","未改装",""
107,"中古マンション等","","13101","東京都","千代田区","岩本町","岩本町","1",28000000,"","１Ｋ","20",,"","","","平成16年","ＳＲＣ","","住宅","","",,"商業地域",80,700,"2018年第２四半期","改装済",""
108,"中古マンション等","","13101","東京都","千代田区","岩本町","岩本町","1",24000000,"","１Ｋ","20",,"","","","平成16年","ＳＲＣ","","住宅","","",,"商業地域",80,700,"2018年第２四半期","未改装",""
109,"中古マンション等","","13101","東京都","千代田区","岩本町","岩本町","2",28000000,"","１Ｋ","20",,"","","","平成18年","ＳＲＣ","","住宅","","",,"商業地域",80,700,"2018年第２四半期","未改装",""
110,"中古マンション等","","13101","東京都","千代田区","岩本町","岩本町","2",30000000,"","１Ｋ","25",,"","","","平成18年","ＳＲＣ","","住宅","","",,"商業地域",80,600,"2018年第２四半期","未改装",""
111,"中古マンション等","","13101","東京都","千代田区","岩本町","岩本町","3",23000000,"","１Ｋ","30",,"","","","平成18年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2018年第１四半期","未改装",""
112,"中古マンション等","","13101","東京都","千代田区","岩本町","岩本町","2",19000000,"","１Ｋ","20",,"","","","平成16年","ＳＲＣ","住宅","","","",,"商業地域",80,700,"2018年第１四半期","",""
113,"中古マンション等","","13101","東京都","千代田区","岩本町","岩本町","1",23000000,"","１Ｋ","20",,"","","","平成16年","ＳＲＣ","住宅","","","",,"商業地域",80,700,"2018年第１四半期","未改装",""
114,"中古マンション等","","13101","東京都","千代田区","岩本町","岩本町","2",25000000,"","１Ｋ","20",,"","","","平成18年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,700,"2018年第１四半期","未改装",""
115,"中古マンション等","","13101","東京都","千代田区","岩本町","岩本町","3",22000000,"","１Ｋ","20",,"","","","平成15年","ＳＲＣ","","住宅","","",,"商業地域",80,800,"2018年第１四半期","未改装",""
116,"中古マンション等","","13101","東京都","千代田区","岩本町","岩本町","4",40000000,"","１ＬＤＫ","40",,"","","","平成17年","ＲＣ","","住宅","","",,"商業地域",80,600,"2017年第４四半期","改装済",""
117,"中古マンション等","","13101","東京都","千代田区","岩本町","岩本町","1",26000000,"","１ＤＫ","20",,"","","","平成18年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,700,"2017年第４四半期","未改装",""
118,"中古マンション等","","13101","東京都","千代田区","岩本町","岩本町","3",20000000,"","１Ｋ","20",,"","","","平成18年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2017年第４四半期","未改装",""
119,"宅地(土地)","商業地","13101","東京都","千代田区","岩本町","岩本町","2",94000000,"6200000","","50",1900000,"長方形","5.0","","","","","その他","南西","区道",4.0,"商業地域",80,700,"2017年第３四半期","",""
120,"中古マンション等","","13101","東京都","千代田区","岩本町","岩本町","1",26000000,"","１Ｋ","20",,"","","","平成18年","ＳＲＣ","","住宅","","",,"商業地域",80,700,"2017年第３四半期","未改装",""
121,"中古マンション等","","13101","東京都","千代田区","岩本町","岩本町","1",21000000,"","１Ｋ","20",,"","","","平成16年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,700,"2017年第３四半期","未改装",""
122,"中古マンション等","","13101","東京都","千代田区","岩本町","岩本町","1",23000000,"","１Ｋ","20",,"","","","平成16年","ＳＲＣ","住宅","その他","","",,"商業地域",80,700,"2017年第３四半期","未改装",""
123,"中古マンション等","","13101","東京都","千代田区","岩本町","岩本町","1",21000000,"","１Ｋ","25",,"","","","平成16年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,700,"2017年第３四半期","未改装",""
124,"中古マンション等","","13101","東京都","千代田区","岩本町","岩本町","1",26000000,"","１Ｋ","20",,"","","","平成18年","ＳＲＣ","","その他","","",,"商業地域",80,700,"2017年第３四半期","未改装",""
125,"中古マンション等","","13101","東京都","千代田区","岩本町","岩本町","1",26000000,"","１Ｋ","25",,"","","","平成18年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,700,"2017年第３四半期","",""
