"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
492,"中古マンション等","","13102","東京都","中央区","銀座","東銀座","7",23000000,"","１Ｋ","20",,"","","","平成15年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,700,"2017年第３四半期","未改装",""
493,"中古マンション等","","13102","東京都","中央区","銀座","東銀座","3",26000000,"","１Ｋ","20",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"商業地域",80,600,"2017年第２四半期","未改装",""
494,"宅地(土地と建物)","商業地","13102","東京都","中央区","銀座","東銀座","1",1800000000,"","","270",,"長方形","15.0","1700","昭和45年","ＳＲＣ","共同住宅、事務所、倉庫","","南東","区道",11.0,"商業地域",80,700,"2017年第１四半期","",""
495,"宅地(土地と建物)","商業地","13102","東京都","中央区","銀座","東銀座","1",5200000000,"","","410",,"ほぼ整形","18.1","2000㎡以上","平成29年","ＲＣ","共同住宅","住宅","南西","区道",14.0,"商業地域",80,600,"2017年第１四半期","",""
496,"中古マンション等","","13102","東京都","中央区","銀座","東銀座","1",29000000,"","１Ｋ","25",,"","","","平成16年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2017年第１四半期","未改装",""
497,"中古マンション等","","13102","東京都","中央区","銀座","東銀座","7",24000000,"","１ＤＫ","20",,"","","","平成16年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,800,"2017年第１四半期","改装済",""
498,"中古マンション等","","13102","東京都","中央区","銀座","東銀座","2",40000000,"","１ＤＫ","35",,"","","","平成16年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2017年第１四半期","未改装",""
499,"宅地(土地と建物)","商業地","13102","東京都","中央区","銀座","東銀座","2",260000000,"","","50",,"ほぼ長方形","6.0","","","木造","住宅、店舗","店舗","北東","区道",14.0,"商業地域",80,600,"2016年第４四半期","",""
500,"中古マンション等","","13102","東京都","中央区","銀座","東銀座","2",26000000,"","１ＬＤＫ","20",,"","","","","","住宅","その他","","",,"商業地域",80,600,"2016年第４四半期","",""
501,"中古マンション等","","13102","東京都","中央区","銀座","東銀座","1",29000000,"","１Ｋ","25",,"","","","平成16年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第４四半期","未改装",""
502,"中古マンション等","","13102","東京都","中央区","銀座","東銀座","3",64000000,"","２ＬＤＫ","55",,"","","","平成15年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第４四半期","未改装",""
503,"中古マンション等","","13102","東京都","中央区","銀座","東銀座","3",32000000,"","１Ｋ","25",,"","","","平成15年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第４四半期","未改装",""
504,"宅地(土地と建物)","商業地","13102","東京都","中央区","銀座","東銀座","2",400000000,"","","70",,"長方形","5.5","350","昭和59年","ＲＣ","事務所、倉庫、店舗","その他","南東","区道",11.0,"商業地域",80,600,"2016年第３四半期","",""
505,"宅地(土地と建物)","商業地","13102","東京都","中央区","銀座","東銀座","5",400000000,"","","55",,"ほぼ長方形","6.9","240","平成13年","鉄骨造","事務所、店舗","","北東","区道",15.0,"商業地域",80,700,"2016年第３四半期","",""
506,"中古マンション等","","13102","東京都","中央区","銀座","東銀座","7",21000000,"","１Ｋ","20",,"","","","平成15年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,700,"2016年第３四半期","未改装",""
507,"中古マンション等","","13102","東京都","中央区","銀座","東銀座","3",140000000,"","２ＬＤＫ","50",,"","","","平成27年","ＲＣ","住宅","住宅","","",,"商業地域",80,700,"2016年第３四半期","未改装",""
508,"中古マンション等","","13102","東京都","中央区","銀座","東銀座","3",44000000,"","２ＤＫ","40",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第３四半期","未改装",""
509,"宅地(土地と建物)","商業地","13102","東京都","中央区","銀座","東銀座","1",1100000000,"","","95",,"不整形","7.7","610","昭和44年","ＲＣ","事務所、店舗","店舗","北西","区道",11.0,"商業地域",80,800,"2016年第２四半期","",""
510,"宅地(土地と建物)","商業地","13102","東京都","中央区","銀座","東銀座","1",720000000,"","","115",,"長方形","6.5","610","昭和45年","ＲＣ","住宅、店舗","店舗","南東","区道",11.0,"商業地域",80,700,"2016年第２四半期","",""
511,"宅地(土地と建物)","商業地","13102","東京都","中央区","銀座","東銀座","3",200000000,"","","60",,"長方形","4.0","210","昭和34年","ＲＣ","事務所、店舗","事務所","南東","区道",8.0,"商業地域",80,600,"2016年第２四半期","","隣地の購入"
512,"中古マンション等","","13102","東京都","中央区","銀座","東銀座","3",25000000,"","１Ｋ","20",,"","","","","","住宅","その他","","",,"商業地域",80,600,"2016年第２四半期","未改装",""
513,"中古マンション等","","13102","東京都","中央区","銀座","東銀座","3",46000000,"","２ＬＤＫ","50",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第２四半期","未改装",""
514,"中古マンション等","","13102","東京都","中央区","銀座","東銀座","7",17000000,"","１Ｋ","20",,"","","","平成16年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,800,"2016年第２四半期","未改装",""
515,"中古マンション等","","13102","東京都","中央区","銀座","東銀座","3",62000000,"","１ＬＤＫ","35",,"","","","平成27年","ＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第２四半期","未改装",""
516,"宅地(土地と建物)","商業地","13102","東京都","中央区","銀座","東銀座","4",1100000000,"","","75",,"ほぼ整形","10.0","270","昭和53年","鉄骨造","住宅、事務所、店舗","その他","南西","区道",15.0,"商業地域",80,700,"2016年第１四半期","",""
517,"宅地(土地と建物)","商業地","13102","東京都","中央区","銀座","東銀座","4",940000000,"","","65",,"ほぼ整形","4.5","440","平成2年","鉄骨造","事務所、店舗","その他","南西","区道",15.0,"商業地域",80,700,"2016年第１四半期","",""
518,"宅地(土地と建物)","商業地","13102","東京都","中央区","銀座","東銀座","1",1000000000,"","","115",,"長方形","12.0","1500","平成15年","鉄骨造","その他","店舗","北西","区道",11.0,"商業地域",80,800,"2016年第１四半期","",""
519,"宅地(土地と建物)","商業地","13102","東京都","中央区","銀座","東銀座","2",760000000,"","","110",,"ほぼ長方形","11.0","450","平成12年","ＲＣ","","事務所","南東","区道",11.0,"商業地域",80,800,"2016年第１四半期","",""
520,"宅地(土地と建物)","商業地","13102","東京都","中央区","銀座","東銀座","2",5300000000,"","","280",,"ほぼ長方形","14.2","2000㎡以上","平成20年","鉄骨造","事務所、店舗、その他","店舗","南東","区道",11.0,"商業地域",80,700,"2016年第１四半期","",""
521,"中古マンション等","","13102","東京都","中央区","銀座","東銀座","2",39000000,"","スタジオ","25",,"","","","平成16年","ＲＣ","住宅","その他","","",,"商業地域",80,600,"2016年第１四半期","未改装",""
522,"中古マンション等","","13102","東京都","中央区","新川","茅場町","4",23000000,"","１Ｋ","20",,"","","","平成11年","ＲＣ","","住宅","","",,"商業地域",80,500,"2018年第４四半期","",""
523,"中古マンション等","","13102","東京都","中央区","新川","茅場町","3",14000000,"","１Ｋ","20",,"","","","昭和52年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2018年第４四半期","改装済",""
524,"中古マンション等","","13102","東京都","中央区","新川","茅場町","5",51000000,"","２ＬＤＫ","60",,"","","","平成23年","ＲＣ","","住宅","","",,"商業地域",80,500,"2018年第４四半期","未改装",""
525,"中古マンション等","","13102","東京都","中央区","新川","茅場町","6",16000000,"","１Ｋ","15",,"","","","平成11年","ＳＲＣ","","住宅","","",,"商業地域",80,500,"2018年第３四半期","未改装",""
526,"中古マンション等","","13102","東京都","中央区","新川","茅場町","5",33000000,"","１Ｋ","30",,"","","","平成15年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,700,"2018年第３四半期","未改装",""
527,"中古マンション等","","13102","東京都","中央区","新川","茅場町","5",52000000,"","２ＬＤＫ","60",,"","","","平成23年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2018年第３四半期","",""
528,"中古マンション等","","13102","東京都","中央区","新川","茅場町","5",56000000,"","２ＬＤＫ","75",,"","","","平成15年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,700,"2018年第３四半期","未改装",""
529,"中古マンション等","","13102","東京都","中央区","新川","茅場町","5",32000000,"","１Ｋ","25",,"","","","平成23年","ＲＣ","","住宅","","",,"商業地域",80,500,"2018年第３四半期","未改装",""
530,"中古マンション等","","13102","東京都","中央区","新川","茅場町","8",11000000,"","１Ｋ","15",,"","","","昭和49年","ＳＲＣ","","住宅","","",,"商業地域",80,700,"2018年第３四半期","未改装",""
531,"中古マンション等","","13102","東京都","中央区","新川","茅場町","6",19000000,"","１Ｋ","15",,"","","","平成11年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2018年第２四半期","未改装",""
532,"中古マンション等","","13102","東京都","中央区","新川","茅場町","8",25000000,"","１ＤＫ","35",,"","","","昭和53年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,700,"2018年第２四半期","改装済",""
533,"中古マンション等","","13102","東京都","中央区","新川","茅場町","9",48000000,"","１ＤＫ","40",,"","","","平成10年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,700,"2018年第２四半期","未改装",""
534,"中古マンション等","","13102","東京都","中央区","新川","茅場町","5",22000000,"","","25",,"","","","平成15年","ＳＲＣ","","その他","","",,"商業地域",80,700,"2018年第２四半期","未改装",""
535,"宅地(土地と建物)","商業地","13102","東京都","中央区","新川","茅場町","4",190000000,"","","70",,"ほぼ長方形","6.0","270","平成4年","鉄骨造","事務所、店舗","事務所","南西","区道",8.0,"商業地域",80,500,"2018年第１四半期","",""
536,"中古マンション等","","13102","東京都","中央区","新川","茅場町","9",52000000,"","３ＬＤＫ","55",,"","","","平成11年","ＳＲＣ","住宅","","","",,"商業地域",80,500,"2018年第１四半期","改装済",""
537,"中古マンション等","","13102","東京都","中央区","新川","茅場町","5",27000000,"","１Ｒ","30",,"","","","平成15年","ＳＲＣ","住宅","その他","","",,"商業地域",80,700,"2018年第１四半期","未改装",""
538,"中古マンション等","","13102","東京都","中央区","新川","茅場町","5",26000000,"","１Ｒ","30",,"","","","平成15年","ＳＲＣ","住宅","その他","","",,"商業地域",80,700,"2018年第１四半期","未改装",""
539,"中古マンション等","","13102","東京都","中央区","新川","茅場町","6",17000000,"","１Ｋ","20",,"","","","平成11年","ＳＲＣ","","住宅","","",,"商業地域",80,500,"2018年第１四半期","",""
540,"中古マンション等","","13102","東京都","中央区","新川","茅場町","8",24000000,"","１ＬＤＫ","35",,"","","","昭和53年","ＳＲＣ","","住宅","","",,"商業地域",80,700,"2017年第４四半期","改装済",""
541,"中古マンション等","","13102","東京都","中央区","新川","茅場町","3",13000000,"","１Ｋ","15",,"","","","昭和49年","ＳＲＣ","","その他","","",,"商業地域",80,700,"2017年第４四半期","改装済",""
542,"中古マンション等","","13102","東京都","中央区","新川","茅場町","9",45000000,"","３ＬＤＫ","60",,"","","","平成10年","ＳＲＣ","","その他","","",,"商業地域",80,700,"2017年第４四半期","未改装",""
543,"中古マンション等","","13102","東京都","中央区","新川","茅場町","9",73000000,"","３ＬＤＫ","70",,"","","","平成10年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,700,"2017年第４四半期","改装済",""
544,"中古マンション等","","13102","東京都","中央区","新川","茅場町","9",18000000,"","１Ｋ","20",,"","","","平成11年","ＳＲＣ","","住宅","","",,"商業地域",80,700,"2017年第４四半期","未改装",""
545,"中古マンション等","","13102","東京都","中央区","新川","茅場町","7",21000000,"","１Ｋ","20",,"","","","平成13年","ＲＣ","住宅","その他","","",,"商業地域",80,700,"2017年第３四半期","未改装",""
546,"中古マンション等","","13102","東京都","中央区","新川","茅場町","9",45000000,"","２ＬＤＫ","55",,"","","","平成11年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2017年第３四半期","改装済",""
547,"中古マンション等","","13102","東京都","中央区","新川","茅場町","5",30000000,"","１Ｋ","25",,"","","","平成23年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2017年第３四半期","未改装",""
548,"中古マンション等","","13102","東京都","中央区","新川","茅場町","9",34000000,"","１ＬＤＫ","40",,"","","","平成10年","ＳＲＣ","","住宅","","",,"商業地域",80,700,"2017年第３四半期","改装済",""
549,"宅地(土地と建物)","商業地","13102","東京都","中央区","新川","茅場町","6",100000000,"","","55",,"台形","6.6","110","平成22年","鉄骨造","住宅、店舗","事務所","北東","区道",8.0,"商業地域",80,500,"2017年第２四半期","",""
550,"中古マンション等","","13102","東京都","中央区","新川","茅場町","3",12000000,"","１Ｋ","20",,"","","","昭和52年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2017年第２四半期","改装済",""
551,"中古マンション等","","13102","東京都","中央区","新川","茅場町","9",52000000,"","３ＬＤＫ","70",,"","","","平成10年","ＳＲＣ","住宅","","","",,"商業地域",80,700,"2017年第２四半期","未改装",""
552,"中古マンション等","","13102","東京都","中央区","新川","茅場町","5",50000000,"","２ＬＤＫ","60",,"","","","平成23年","ＲＣ","住宅","","","",,"商業地域",80,500,"2017年第１四半期","未改装",""
553,"中古マンション等","","13102","東京都","中央区","新川","茅場町","8",24000000,"","１Ｋ","35",,"","","","昭和53年","ＲＣ","住宅","住宅","","",,"商業地域",80,700,"2017年第１四半期","改装済",""
554,"中古マンション等","","13102","東京都","中央区","新川","茅場町","4",23000000,"","","20",,"","","","平成11年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2017年第１四半期","",""
555,"中古マンション等","","13102","東京都","中央区","新川","茅場町","4",20000000,"","１Ｋ","20",,"","","","平成11年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2017年第１四半期","未改装",""
556,"中古マンション等","","13102","東京都","中央区","新川","茅場町","4",11000000,"","１Ｋ","20",,"","","","平成11年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第４四半期","未改装",""
557,"中古マンション等","","13102","東京都","中央区","新川","茅場町","5",24000000,"","１Ｋ","25",,"","","","平成23年","ＲＣ","住宅","その他","","",,"商業地域",80,500,"2016年第４四半期","未改装",""
558,"中古マンション等","","13102","東京都","中央区","新川","茅場町","3",14000000,"","１Ｋ","20",,"","","","昭和52年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第４四半期","未改装",""
559,"宅地(土地)","商業地","13102","東京都","中央区","新川","茅場町","5",58000000,"3100000","","60",950000,"長方形","4.3","","","","","","南西","区道",8.0,"商業地域",80,500,"2016年第３四半期","",""
560,"中古マンション等","","13102","東京都","中央区","新川","茅場町","7",20000000,"","","20",,"","","","平成13年","ＲＣ","住宅","住宅","","",,"商業地域",80,700,"2016年第３四半期","改装済",""
561,"中古マンション等","","13102","東京都","中央区","新川","茅場町","6",23000000,"","１Ｋ","20",,"","","","平成13年","ＲＣ","住宅","住宅","","",,"商業地域",80,700,"2016年第３四半期","未改装",""
562,"中古マンション等","","13102","東京都","中央区","新川","茅場町","6",19000000,"","１Ｋ","20",,"","","","平成11年","ＳＲＣ","住宅","その他","","",,"商業地域",80,500,"2016年第３四半期","未改装",""
563,"中古マンション等","","13102","東京都","中央区","新川","茅場町","7",15000000,"","１Ｋ","20",,"","","","平成13年","ＲＣ","住宅","その他","","",,"商業地域",80,700,"2016年第２四半期","未改装",""
564,"中古マンション等","","13102","東京都","中央区","新川","茅場町","5",52000000,"","２ＬＤＫ","55",,"","","","平成15年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,700,"2016年第１四半期","未改装",""
565,"中古マンション等","","13102","東京都","中央区","新川","茅場町","8",11000000,"","１Ｋ","15",,"","","","昭和49年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,700,"2016年第１四半期","改装済",""
566,"中古マンション等","","13102","東京都","中央区","新川","茅場町","7",22000000,"","１Ｋ","20",,"","","","平成13年","ＲＣ","住宅","住宅","","",,"商業地域",80,700,"2016年第１四半期","",""
567,"中古マンション等","","13102","東京都","中央区","新川","茅場町","8",12000000,"","１Ｋ","20",,"","","","昭和49年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,700,"2016年第１四半期","改装済",""
568,"中古マンション等","","13102","東京都","中央区","新川","茅場町","8",18000000,"","１ＤＫ","35",,"","","","昭和53年","ＲＣ","住宅","住宅","","",,"商業地域",80,700,"2016年第１四半期","未改装",""
569,"宅地(土地と建物)","商業地","13102","東京都","中央区","新川","八丁堀(東京)","5",21000000,"","","50",,"ほぼ長方形","5.5","80","","木造","住宅","その他","接面道路無","",,"商業地域",80,500,"2018年第４四半期","",""
570,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","4",24000000,"","","20",,"","","","平成14年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2018年第４四半期","未改装",""
571,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","8",50000000,"","２ＬＤＫ","60",,"","","","平成13年","ＳＲＣ","","住宅","","",,"商業地域",80,500,"2018年第４四半期","未改装",""
572,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","7",32000000,"","１ＬＤＫ","35",,"","","","平成17年","ＲＣ","","住宅","","",,"商業地域",80,500,"2018年第４四半期","",""
573,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","8",23000000,"","１Ｋ","25",,"","","","平成24年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2018年第４四半期","未改装",""
574,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","4",21000000,"","１Ｋ","25",,"","","","平成14年","ＳＲＣ","","その他","","",,"商業地域",80,500,"2018年第４四半期","",""
575,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","4",22000000,"","１Ｋ","20",,"","","","平成14年","ＳＲＣ","","住宅","","",,"商業地域",80,500,"2018年第４四半期","",""
576,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","6",28000000,"","１Ｋ","25",,"","","","平成24年","ＲＣ","","その他","","",,"商業地域",80,500,"2018年第４四半期","未改装",""
577,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","8",64000000,"","２ＬＤＫ","70",,"","","","平成13年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2018年第３四半期","未改装",""
578,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","4",22000000,"","２ＤＫ","40",,"","","","昭和57年","ＳＲＣ","住宅","その他","","",,"商業地域",80,500,"2018年第３四半期","未改装",""
579,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","6",22000000,"","１Ｋ","20",,"","","","平成14年","ＳＲＣ","","住宅","","",,"商業地域",80,500,"2018年第３四半期","",""
580,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","6",28000000,"","１Ｋ","25",,"","","","平成24年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2018年第３四半期","未改装",""
581,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","6",56000000,"","２ＬＤＫ","55",,"","","","平成23年","ＲＣ","住宅","住宅","","",,"商業地域",80,700,"2018年第３四半期","未改装",""
582,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","4",25000000,"","１Ｒ","30",,"","","","昭和57年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2018年第３四半期","改装済",""
583,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","6",70000000,"","３ＬＤＫ","85",,"","","","平成15年","ＲＣ","","住宅","","",,"商業地域",80,500,"2018年第３四半期","未改装",""
584,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","4",39000000,"","１Ｋ","30",,"","","","平成16年","ＲＣ","","住宅","","",,"商業地域",80,500,"2018年第３四半期","改装済",""
585,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","4",25000000,"","１Ｋ","25",,"","","","平成14年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2018年第３四半期","未改装",""
586,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","5",24000000,"","１Ｒ","30",,"","","","昭和56年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2018年第２四半期","改装済",""
587,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","9",32000000,"","１ＬＤＫ","40",,"","","","平成17年","ＲＣ","","その他","","",,"商業地域",80,700,"2018年第２四半期","未改装",""
588,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","5",30000000,"","１ＤＫ","35",,"","","","昭和56年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2018年第２四半期","改装済",""
589,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","6",28000000,"","１Ｋ","25",,"","","","平成24年","ＲＣ","","住宅","","",,"商業地域",80,500,"2018年第２四半期","",""
590,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","7",21000000,"","１Ｋ","20",,"","","","平成17年","ＲＣ","","住宅","","",,"商業地域",80,500,"2018年第２四半期","",""
591,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","3",77000000,"","２ＤＫ","85",,"","","","平成24年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,700,"2018年第２四半期","未改装",""
592,"宅地(土地と建物)","商業地","13102","東京都","中央区","新川","八丁堀(東京)","4",400000000,"","","85",,"ほぼ台形","11.0","650","昭和49年","ＳＲＣ","住宅、事務所","事務所","北西","区道",22.0,"商業地域",80,700,"2018年第１四半期","",""
593,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","7",25000000,"","１Ｋ","25",,"","","","平成24年","ＲＣ","住宅","住宅","","",,"商業地域",80,700,"2018年第１四半期","未改装",""
594,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","5",76000000,"","３ＬＤＫ","70",,"","","","平成27年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2018年第１四半期","未改装",""
595,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","3",60000000,"","３ＬＤＫ","70",,"","","","平成10年","ＳＲＣ","","住宅","","",,"商業地域",80,700,"2018年第１四半期","",""
596,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","4",22000000,"","１Ｋ","20",,"","","","平成14年","ＳＲＣ","","住宅","","",,"商業地域",80,500,"2018年第１四半期","未改装",""
597,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","2",20000000,"","１Ｋ","20",,"","","","平成16年","ＳＲＣ","","住宅","","",,"商業地域",80,700,"2018年第１四半期","未改装",""
598,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","6",26000000,"","１Ｋ","25",,"","","","平成24年","ＲＣ","住宅","その他","","",,"商業地域",80,500,"2018年第１四半期","",""
599,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","5",25000000,"","１ＬＤＫ","30",,"","","","昭和56年","ＲＣ","","住宅","","",,"商業地域",80,500,"2018年第１四半期","未改装",""
600,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","4",11000000,"","１Ｋ","15",,"","","","昭和49年","ＳＲＣ","","住宅","","",,"商業地域",80,700,"2018年第１四半期","未改装",""
601,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","5",22000000,"","１Ｋ","20",,"","","","平成12年","ＳＲＣ","","住宅","","",,"商業地域",80,500,"2018年第１四半期","未改装",""
602,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","4",8500000,"","１Ｋ","10",,"","","","昭和49年","ＳＲＣ","","住宅","","",,"商業地域",80,700,"2018年第１四半期","未改装",""
603,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","4",18000000,"","１Ｒ","30",,"","","","昭和57年","ＳＲＣ","","住宅","","",,"商業地域",80,500,"2018年第１四半期","未改装",""
604,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","8",56000000,"","３ＬＤＫ","65",,"","","","平成13年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2018年第１四半期","未改装",""
605,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","7",23000000,"","","20",,"","","","平成11年","ＳＲＣ","","住宅","","",,"商業地域",80,700,"2018年第１四半期","改装済",""
606,"宅地(土地と建物)","商業地","13102","東京都","中央区","新川","八丁堀(東京)","2",840000000,"","","140",,"長方形","6.5","670","平成3年","鉄骨造","事務所","事務所","北東","区道",18.0,"商業地域",80,500,"2017年第４四半期","",""
607,"宅地(土地と建物)","商業地","13102","東京都","中央区","新川","八丁堀(東京)","4",620000000,"","","145",,"ほぼ長方形","10.0","950","平成8年","ＳＲＣ","事務所","事務所","南西","区道",11.0,"商業地域",80,700,"2017年第４四半期","",""
608,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","7",23000000,"","１Ｋ","25",,"","","","平成24年","ＲＣ","住宅","住宅","","",,"商業地域",80,700,"2017年第４四半期","未改装",""
609,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","4",16000000,"","１ＤＫ","30",,"","","","昭和57年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2017年第４四半期","未改装",""
610,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","3",45000000,"","３ＬＤＫ","60",,"","","","平成10年","ＳＲＣ","","住宅","","",,"商業地域",80,700,"2017年第４四半期","未改装",""
611,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","7",39000000,"","１ＬＤＫ","35",,"","","","平成17年","ＲＣ","","その他","","",,"商業地域",80,500,"2017年第４四半期","未改装",""
612,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","3",55000000,"","２ＬＤＫ","65",,"","","","平成16年","ＳＲＣ","","住宅","","",,"商業地域",80,700,"2017年第４四半期","未改装",""
613,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","6",20000000,"","１Ｋ","20",,"","","","平成14年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2017年第４四半期","未改装",""
614,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","5",21000000,"","１Ｋ","25",,"","","","平成24年","ＲＣ","","住宅","","",,"商業地域",80,700,"2017年第４四半期","",""
615,"宅地(土地と建物)","商業地","13102","東京都","中央区","新川","八丁堀(東京)","4",1300000000,"","","370",,"不整形","17.0","1700","平成2年","ＳＲＣ","事務所","事務所","南西","区道",18.0,"商業地域",80,500,"2017年第３四半期","","私道を含む取引"
616,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","3",24000000,"","１Ｋ","20",,"","","","平成24年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2017年第３四半期","未改装",""
617,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","4",42000000,"","１ＬＤＫ","40",,"","","","平成23年","ＲＣ","住宅","住宅","","",,"商業地域",80,700,"2017年第３四半期","未改装",""
618,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","5",52000000,"","２ＬＤＫ","70",,"","","","平成9年","ＳＲＣ","","住宅","","",,"商業地域",80,500,"2017年第３四半期","未改装",""
619,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","3",26000000,"","１ＬＤＫ","35",,"","","","昭和57年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2017年第３四半期","未改装",""
620,"中古マンション等","","13102","東京都","中央区","新川","八丁堀(東京)","3",28000000,"","１Ｋ","20",,"","","","平成24年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2017年第３四半期","未改装",""
